word,confidence,bbox
loa,82.88306427001953,"173,2818,200,2841"
until,95.42606353759766,"240,2819,319,2842"
she,93.04875183105469,"340,2820,396,2842"
strikes°a,36.52412414550781,"414,2820,570,2845"
rainy,96.37123107910156,"588,2824,678,2850"
"day,",79.63792419433594,"697,2824,766,2851"
and,32.74139404296875,"0,2839,81,2888"
then,96.823394775390625,"119,2847,191,2869"
he,42.86579895019531,"220,2847,307,2899"
walks,92.36053466796875,"320,2847,418,2871"
where®,47.704627990722656,"454,2849,566,2873"
there,93.2856216430664,"591,2851,681,2875"
are,93.2856216430664,"715,2859,769,2876"
“benches,74.81353759765625,"0,2873,155,2902"
and,96.53985595703125,"173,2871,232,2907"
things,91.93521881103516,"248,2875,360,2902"
to,95.61024475097656,"381,2878,412,2899"
conceal,95.61024475097656,"431,2878,557,2901"
her,96.10295867919922,"577,2878,632,2902"
"feet,",42.98797607421875,"648,2880,721,2904"
-_In,0,"0,2932,83,2956"
a,93.03845977783203,"102,2938,122,2955"
book‘intended,46.645816802978516,"141,2933,386,2957"
for,96.690582275390625,"408,2935,458,2958"
the,96.26512908935547,"476,2937,529,2959"
Chinese,93.21915435791016,"549,2938,681,2962"
kin-,89.270294189453125,"702,2939,769,2963"
|,37.487796783447266,"0,2959,1,2990"
dergarten,82.55708312988281,"21,2960,188,2985"
-,0,"201,2952,217,2996"
exhibit,0,"222,2961,341,2985"
the,84.896026611328125,"377,2958,430,3014"
deserintion,86.44853973388672,"462,2964,652,2988"
-of.,52.51951599121094,"684,2967,727,2990"
a,97.01610565185547,"751,2974,768,2991"
-wecding,0,"0,2992,162,3013"
concludes,96.018646240234375,"183,2988,348,3017"
with:,95.90572357177734,"367,2990,455,3014"
“And,95.95699310302734,"492,2991,580,3016"
then,95.95699310302734,"600,2994,674,3018"
they:,56.85947799682617,"694,2995,785,3028"
fo,0,"0,3014,58,3042"
to,37.358306884765625,"84,3018,115,3040"
lie,34.600440979003906,"137,3016,197,3047"
gd,28.402084350585938,"221,3012,285,3074"
ot,37.233848571777344,"304,3012,336,3074"
Peed,31.314109802246094,"351,3012,416,3074"
"otherwise.""",67.62593841552734,"439,3018,636,3048"
This.,30.09588623046875,"681,3023,785,3047"
do.,81.696014404296875,"19,3045,56,3069"
we,84.97467803955078,"77,3051,122,3068"
‘see,50.32891845703125,"142,3051,194,3069"
our,96.55452728271484,"210,3052,268,3069"
insidious,93.28893280029297,"298,3047,437,3071"
skevticism,59.68278503417969,"457,3048,638,3074"
imvad-,45.67953109741211,"659,3050,766,3076"
ine,80.88526916503906,"20,3074,72,3096"
"China,",95.6495590209961,"93,3073,202,3101"
along,64.531219482421875,"223,3075,318,3102"
-with,64.531219482421875,"337,3076,414,3099"
our,95.80364227294922,"434,3082,490,3099"
flour,93.64442443847656,"511,3078,590,3103"
and,96.444427490234375,"607,3080,671,3102"
steel,73.81236267089844,"689,3081,768,3109"
"rails,",96.3427734375,"21,3096,104,3135"
al,27.546920776367188,"457,3108,487,3116"
:,58.58294677734375,"602,3115,604,3120"
mal,18.108383178710938,"696,3104,783,3146"
You,96.35899353027344,"44,3151,112,3173"
may,96.43697357177734,"136,3156,210,3178"
‘never,91.78885650634766,"224,3156,329,3175"
have,96.16255950927734,"350,3152,432,3176"
noticed,96.23480987548828,"453,3153,575,3183"
